repo,pr_id,ast_node_count,cfg_node_count,ast_density,cfg_density
facebook/react,36524,1,1,1.0,1.0
facebook/react,36523,69,51,1.864864864864865,1.3783783783783783
facebook/react,36522,11,11,1.0,1.0
facebook/react,36521,16,16,0.8,0.8
facebook/react,36520,11,11,1.0,1.0
facebook/react,36519,17,17,1.0,1.0
facebook/react,36518,72,70,1.0588235294117647,1.0294117647058822
facebook/react,36517,16,16,1.0,1.0
facebook/react,36516,406,332,1.4551971326164874,1.189964157706093
facebook/react,36515,2245,1836,1.362257281553398,1.1140776699029127
facebook/react,36514,9,8,1.2857142857142858,1.1428571428571428
facebook/react,36513,19,15,1.7272727272727273,1.3636363636363635
facebook/react,36512,414,358,1.1694915254237288,1.0112994350282485
facebook/react,36511,408,352,1.175792507204611,1.0144092219020173
facebook/react,36510,256,214,1.3403141361256545,1.1204188481675392
facebook/react,36509,252,210,1.3475935828877006,1.1229946524064172
facebook/react,36508,67,54,1.5952380952380953,1.2857142857142858
facebook/react,36507,28,22,1.75,1.375
facebook/react,36506,219,181,1.5,1.2397260273972603
facebook/react,36505,207,169,1.544776119402985,1.2611940298507462
facebook/react,36504,165,130,1.736842105263158,1.368421052631579
facebook/react,36503,117,91,1.8,1.4
facebook/react,36502,11,9,1.5714285714285714,1.2857142857142858
facebook/react,36501,11,9,1.5714285714285714,1.2857142857142858
facebook/react,36500,34,26,1.8888888888888888,1.4444444444444444
facebook/react,36499,15,15,1.0,1.0
facebook/react,36498,297,229,1.6229508196721312,1.2513661202185793
facebook/react,36496,88,63,1.7959183673469388,1.2857142857142858
facebook/react,36493,406,341,1.367003367003367,1.1481481481481481
facebook/react,36492,251,233,1.081896551724138,1.0043103448275863
facebook/react,36490,832,815,0.9530355097365406,0.9335624284077892
facebook/react,36489,4,3,2.0,1.5
facebook/react,36487,9,8,1.2857142857142858,1.1428571428571428
facebook/react,36486,6,6,1.0,1.0
facebook/react,36485,66,52,1.65,1.3
facebook/react,36483,94,94,0.734375,0.734375
facebook/react,36482,671,498,1.8135135135135134,1.345945945945946
facebook/react,36481,40,35,1.25,1.09375
facebook/react,36480,23,19,1.4375,1.1875
facebook/react,36479,13,10,1.8571428571428572,1.4285714285714286
facebook/react,36478,141,110,1.5326086956521738,1.1956521739130435
facebook/react,36477,219187,177235,1.4028237342156968,1.134325779054958
facebook/react,36476,17,14,1.4166666666666667,1.1666666666666667
facebook/react,36475,222125,179452,1.3942941434938172,1.1264327411964095
facebook/react,36474,71,58,1.3148148148148149,1.0740740740740742
facebook/react,36473,78,72,1.1304347826086956,1.0434782608695652
facebook/react,36472,77,74,1.013157894736842,0.9736842105263158
facebook/react,36471,119,99,1.3837209302325582,1.1511627906976745
facebook/react,36468,911,746,1.4741100323624596,1.2071197411003236
facebook/react,36467,392,318,1.3706293706293706,1.1118881118881119
facebook/react,36466,3,3,1.0,1.0
facebook/react,36465,92,75,1.4375,1.171875
facebook/react,36464,375,288,1.7123287671232876,1.3150684931506849
facebook/react,36463,88,77,1.1578947368421053,1.013157894736842
facebook/react,36462,88,77,1.1578947368421053,1.013157894736842
facebook/react,36457,41,41,0.9318181818181818,0.9318181818181818
facebook/react,36456,544,462,1.442970822281167,1.2254641909814323
facebook/react,36455,171,133,1.6285714285714286,1.2666666666666666
facebook/react,36454,1,1,1.0,1.0
facebook/react,36453,177,145,1.330827067669173,1.0902255639097744
facebook/react,36452,50,50,0.8771929824561403,0.8771929824561403
facebook/react,36451,195,159,1.5,1.2230769230769232
facebook/react,36445,1,1,1.0,1.0
facebook/react,36443,124,98,1.6103896103896105,1.2727272727272727
facebook/react,36441,26,22,1.2380952380952381,1.0476190476190477
facebook/react,36439,82,82,0.8913043478260869,0.8913043478260869
facebook/react,36438,24,21,1.3333333333333333,1.1666666666666667
facebook/react,36437,29,23,1.5263157894736843,1.2105263157894737
apache/spark,56985,197,183,1.0591397849462365,0.9838709677419355
apache/spark,56984,407,379,1.0626631853785902,0.9895561357702349
apache/spark,56983,3,3,1.0,1.0
apache/spark,56982,14,14,1.0,1.0
apache/spark,56981,336,283,1.3333333333333333,1.123015873015873
apache/spark,56980,10,10,1.0,1.0
apache/spark,56979,18,18,1.0,1.0
apache/spark,56978,96,80,1.352112676056338,1.1267605633802817
apache/spark,56977,203,163,1.45,1.1642857142857144
apache/spark,56976,23,17,1.9166666666666667,1.4166666666666667
apache/spark,56975,224,186,1.4088050314465408,1.169811320754717
apache/spark,56974,331,269,1.445414847161572,1.1746724890829694
apache/spark,56973,28,25,1.0769230769230769,0.9615384615384616
apache/spark,56972,2,2,1.0,1.0
apache/spark,56971,79,68,1.2950819672131149,1.1147540983606556
apache/spark,56970,60,51,1.25,1.0625
apache/spark,56969,345,328,0.9126984126984127,0.8677248677248677
apache/spark,56968,551,511,1.0357142857142858,0.9605263157894737
apache/spark,56967,68,57,1.3076923076923077,1.0961538461538463
apache/spark,56966,87,77,1.144736842105263,1.013157894736842
apache/spark,56965,420,339,1.4482758620689655,1.1689655172413793
apache/spark,56964,6,6,1.0,1.0
apache/spark,56963,114,94,1.3571428571428572,1.119047619047619
apache/spark,56962,57,49,1.3902439024390243,1.1951219512195121
apache/spark,56961,417,384,1.1002638522427441,1.0131926121372032
apache/spark,56960,38,32,1.4074074074074074,1.1851851851851851
apache/spark,56959,30,29,1.0344827586206897,1.0
apache/spark,56958,157,157,5.607142857142857,5.607142857142857
apache/spark,56957,454,377,1.355223880597015,1.1253731343283582
apache/spark,56954,41,30,2.1578947368421053,1.5789473684210527
apache/spark,56953,17,16,1.0625,1.0
apache/spark,56952,39,30,1.8571428571428572,1.4285714285714286
apache/spark,56951,911,804,1.1846553966189857,1.0455136540962289
apache/spark,56950,2,2,1.0,1.0
apache/spark,56949,171,160,2.011764705882353,1.8823529411764706
apache/spark,56948,1,1,0.5,0.5
apache/spark,56947,0,0,0.0,0.0
apache/spark,56946,61,59,1.0,0.9672131147540983
apache/spark,56945,45,40,1.2162162162162162,1.0810810810810811
apache/spark,56944,213,196,1.109375,1.0208333333333333
apache/spark,56943,281,281,2.361344537815126,2.361344537815126
apache/spark,56942,349,314,1.1442622950819672,1.0295081967213116
apache/spark,56941,293,274,1.0732600732600732,1.0036630036630036
apache/spark,56940,454,454,2.6863905325443787,2.6863905325443787
apache/spark,56938,139,139,4.483870967741935,4.483870967741935
apache/spark,56937,0,0,0.0,0.0
apache/spark,56936,572,432,1.7280966767371602,1.3051359516616314
apache/spark,56935,125,111,1.2135922330097086,1.0776699029126213
apache/spark,56934,47,45,0.9591836734693877,0.9183673469387755
apache/spark,56933,429,428,0.8790983606557377,0.8770491803278688
apache/spark,56932,514,489,0.9922779922779923,0.944015444015444
apache/spark,56931,36,35,1.0588235294117647,1.0294117647058822
apache/spark,56930,120,112,1.0256410256410255,0.9572649572649573
apache/spark,56928,961,812,1.318244170096022,1.1138545953360768
apache/spark,56927,81,69,1.3064516129032258,1.1129032258064515
apache/spark,56926,191,170,1.07909604519774,0.96045197740113
apache/spark,56925,164,164,6.56,6.56
apache/spark,56924,45,45,15.0,15.0
apache/spark,56923,46,46,15.333333333333334,15.333333333333334
apache/spark,56921,205,176,1.3225806451612903,1.135483870967742
apache/spark,56920,92,73,1.4838709677419355,1.1774193548387097
apache/spark,56919,776,636,1.4397031539888683,1.1799628942486085
apache/spark,56918,7,7,1.4,1.4
apache/spark,56917,51,51,0.864406779661017,0.864406779661017
apache/spark,56916,11,9,1.5714285714285714,1.2857142857142858
apache/spark,56915,1,1,1.0,1.0
apache/spark,56914,7,7,7.0,7.0
apache/spark,56913,588,525,1.3867924528301887,1.2382075471698113
apache/spark,56912,0,0,0.0,0.0
apache/spark,56911,9,9,1.0,1.0
apache/spark,56910,87,81,1.0875,1.0125
apache/spark,56909,1487,1457,3.822622107969152,3.7455012853470437
apache/spark,56908,120,112,1.1111111111111112,1.037037037037037
apache/spark,56907,4309,4308,4.374619289340101,4.3736040609137055
apache/spark,56906,365,331,1.1928104575163399,1.0816993464052287
apache/spark,56905,34,33,1.0625,1.03125
apache/spark,56904,246,221,1.1549295774647887,1.0375586854460095
apache/spark,56903,34,30,1.096774193548387,0.967741935483871
apache/spark,56902,32,28,1.28,1.12
apache/spark,56901,3,2,3.0,2.0
apache/spark,56900,126,109,1.2475247524752475,1.0792079207920793
apache/spark,56899,61,51,1.326086956521739,1.108695652173913
apache/spark,56898,133,110,1.3854166666666667,1.1458333333333333
apache/spark,56897,2,2,1.0,1.0
apache/spark,56896,4,4,1.0,1.0
apache/spark,56895,64,51,1.641025641025641,1.3076923076923077
apache/spark,56894,78,78,0.75,0.75
apache/spark,56892,46,40,1.7692307692307692,1.5384615384615385
apache/spark,56891,937,891,0.9332669322709163,0.8874501992031872
apache/spark,56890,3,3,1.0,1.0
apache/spark,56889,177,169,0.9672131147540983,0.9234972677595629
apache/spark,56888,114,102,1.1287128712871286,1.00990099009901
apache/spark,56887,60,55,1.1111111111111112,1.0185185185185186
apache/spark,56886,2,2,1.0,1.0
apache/spark,56885,19,18,1.1176470588235294,1.0588235294117647
apache/spark,56884,48,44,1.1162790697674418,1.0232558139534884
apache/spark,56883,1,1,1.0,1.0
apache/spark,56880,131,116,1.2843137254901962,1.1372549019607843
apache/spark,56879,1294,1075,1.3693121693121693,1.1375661375661377
apache/spark,56878,1278,1062,1.372717508055854,1.1407089151450054
apache/spark,56877,1,1,1.0,1.0
apache/spark,56876,3,3,1.0,1.0
apache/spark,56874,16,16,0.9411764705882353,0.9411764705882353
apache/spark,56873,31,30,0.9393939393939394,0.9090909090909091
apache/spark,56872,21,21,0.9545454545454546,0.9545454545454546
apache/spark,56871,21,19,1.105263157894737,1.0
apache/spark,56870,1,1,1.0,1.0
apache/spark,56869,436,349,1.5854545454545454,1.269090909090909
apache/spark,56868,3,3,1.0,1.0
apache/spark,56867,59,55,1.1132075471698113,1.0377358490566038
apache/spark,56866,4,3,2.0,1.5
apache/spark,56865,428,393,1.1536388140161724,1.059299191374663
apache/spark,56864,556,516,1.2930232558139534,1.2
apache/spark,56863,16,16,1.3333333333333333,1.3333333333333333
apache/spark,56861,208,185,1.1885714285714286,1.0571428571428572
apache/spark,56860,72,58,1.469387755102041,1.183673469387755
apache/spark,56859,72,66,1.1612903225806452,1.064516129032258
apache/spark,56858,197,184,1.0706521739130435,1.0
apache/spark,56857,91,84,1.1097560975609757,1.024390243902439
apache/spark,56856,29,29,3.625,3.625
apache/spark,56855,177,177,5.709677419354839,5.709677419354839
apache/spark,56854,307,271,1.2530612244897958,1.1061224489795918
apache/spark,56852,60,60,0.9836065573770492,0.9836065573770492
apache/spark,56851,4,4,1.0,1.0
apache/spark,56850,118,100,1.2826086956521738,1.0869565217391304
apache/spark,56849,504,423,1.2989690721649485,1.0902061855670102
apache/spark,56848,746,716,1.0733812949640287,1.0302158273381294
apache/spark,56847,222,205,1.11,1.025
apache/spark,56846,152,142,1.1014492753623188,1.0289855072463767
apache/spark,56845,32,29,1.1428571428571428,1.0357142857142858
apache/spark,56844,135,135,1.0,1.0
apache/spark,56843,135,135,1.0,1.0
apache/spark,56842,362,292,1.4308300395256917,1.1541501976284585
apache/spark,56841,2,2,1.0,1.0
apache/spark,56840,64,54,1.3061224489795917,1.1020408163265305
apache/spark,56839,76,65,1.2666666666666666,1.0833333333333333
apache/spark,56838,76,65,1.2666666666666666,1.0833333333333333
apache/spark,56837,76,65,1.2666666666666666,1.0833333333333333
apache/spark,56836,29,23,1.5263157894736843,1.2105263157894737
apache/spark,56835,13,13,1.0,1.0
apache/spark,56832,17,16,1.0625,1.0
apache/spark,56831,76,65,1.2666666666666666,1.0833333333333333
apache/spark,56830,5,5,1.0,1.0
apache/spark,56829,6,5,1.5,1.25
apache/spark,56828,813,682,1.3733108108108107,1.152027027027027
apache/spark,56827,48,47,0.96,0.94
apache/spark,56826,39,37,1.0,0.9487179487179487
apache/spark,56825,624,555,1.2211350293542074,1.086105675146771
apache/spark,56824,4,4,0.8,0.8
apache/spark,56823,43,40,1.048780487804878,0.975609756097561
apache/spark,56822,9,7,1.2857142857142858,1.0
apache/spark,56821,9,6,3.0,2.0
apache/spark,56820,37,32,1.3703703703703705,1.1851851851851851
apache/spark,56819,310,310,0.7434052757793765,0.7434052757793765
apache/spark,56818,98,86,1.2564102564102564,1.1025641025641026
apache/spark,56817,9,9,1.0,1.0
apache/spark,56815,21,20,1.105263157894737,1.0526315789473684
apache/spark,56814,3,3,1.0,1.0
apache/spark,56813,1,1,1.0,1.0
apache/spark,56812,293,254,1.2259414225941423,1.0627615062761506
apache/spark,56811,893,845,1.0311778290993072,0.9757505773672055
apache/spark,56810,325,275,1.3541666666666667,1.1458333333333333
apache/spark,56809,1294,1271,0.945906432748538,0.929093567251462
apache/spark,56808,734,662,1.1104387291981845,1.0015128593040847
apache/spark,56807,83,78,0.9764705882352941,0.9176470588235294
apache/spark,56806,78,52,2.7857142857142856,1.8571428571428572
apache/spark,56805,468,448,0.8715083798882681,0.8342644320297952
apache/spark,56804,1282,1065,1.3410041841004183,1.1140167364016735
apache/spark,56803,1,1,1.0,1.0
apache/spark,56802,41,35,1.2424242424242424,1.0606060606060606
apache/spark,56801,1,1,1.0,1.0
apache/spark,56800,23,19,1.3529411764705883,1.1176470588235294
apache/spark,56799,159,129,1.5142857142857142,1.2285714285714286
apache/spark,56798,630,557,1.4093959731543624,1.2460850111856823
apache/spark,56797,328,327,0.9820359281437125,0.9790419161676647
apache/spark,56796,1353,1210,1.1593830334190232,1.0368466152527849
apache/spark,56795,4,4,1.0,1.0
apache/spark,56794,782,782,4.739393939393939,4.739393939393939
apache/spark,56793,2449,2086,1.2636738906088751,1.0763673890608876
apache/spark,56792,134,124,1.0551181102362204,0.9763779527559056
apache/spark,56791,42,35,1.4,1.1666666666666667
apache/spark,56790,18,16,1.2857142857142858,1.1428571428571428
apache/spark,56789,46,46,0.92,0.92
apache/spark,56788,38,38,0.8837209302325582,0.8837209302325582
apache/spark,56787,62,60,0.9117647058823529,0.8823529411764706
apache/spark,56786,33,33,0.9166666666666666,0.9166666666666666
apache/spark,56785,25,21,1.25,1.05
apache/spark,56784,980,839,1.2777053455019556,1.0938722294654497
apache/spark,56783,98,90,1.1264367816091954,1.0344827586206897
apache/spark,56782,1,1,1.0,1.0
apache/spark,56781,5,4,1.25,1.0
apache/spark,56780,2,2,1.0,1.0
apache/spark,56779,9,9,1.0,1.0
apache/spark,56778,102,91,1.2142857142857142,1.0833333333333333
apache/spark,56777,276,252,1.108433734939759,1.0120481927710843
apache/spark,56776,5,5,1.0,1.0
apache/spark,56774,13,13,1.1818181818181819,1.1818181818181819
apache/spark,56773,0,0,0.0,0.0
apache/spark,56772,159,129,1.5142857142857142,1.2285714285714286
apache/spark,56771,65,60,1.1403508771929824,1.0526315789473684
apache/spark,56770,100,100,0.970873786407767,0.970873786407767
apache/spark,56769,18,14,1.8,1.4
apache/spark,56768,2,2,1.0,1.0
apache/spark,56767,168,155,1.0,0.9226190476190477
apache/spark,56766,55,43,1.5277777777777777,1.1944444444444444
apache/spark,56765,1,1,1.0,1.0
apache/spark,56764,96,89,1.1294117647058823,1.0470588235294118
apache/spark,56763,1,1,1.0,1.0
apache/spark,56762,1,1,1.0,1.0
apache/spark,56761,1,1,1.0,1.0
apache/spark,56759,111,92,1.2758620689655173,1.0574712643678161
apache/spark,56758,1,1,1.0,1.0
apache/spark,56757,11,11,1.0,1.0
apache/spark,56756,1139,964,1.3290548424737456,1.1248541423570595
apache/spark,56755,30,30,3.3333333333333335,3.3333333333333335
apache/spark,56754,42,42,0.875,0.875
apache/spark,56753,2,2,1.0,1.0
apache/spark,56752,1122,1121,3.8689655172413793,3.8655172413793104
apache/spark,56751,1,1,1.0,1.0
apache/spark,56750,2,2,1.0,1.0
apache/spark,56749,9,9,1.0,1.0
apache/spark,56748,27,17,3.857142857142857,2.4285714285714284
apache/spark,56747,39,27,1.7727272727272727,1.2272727272727273
apache/spark,56746,20,18,1.25,1.125
apache/spark,56745,1,1,1.0,1.0
apache/spark,56744,537,500,0.9962894248608535,0.9276437847866419
apache/spark,56743,18,16,1.125,1.0
apache/spark,56742,206,174,1.2560975609756098,1.0609756097560976
apache/spark,56741,14,14,1.2727272727272727,1.2727272727272727
apache/spark,56740,98,82,1.240506329113924,1.0379746835443038
apache/spark,56739,553,468,1.286046511627907,1.0883720930232559
apache/spark,56736,9,7,1.8,1.4
apache/spark,56735,493,407,1.361878453038674,1.1243093922651934
apache/spark,56734,3,3,1.0,1.0
apache/spark,56733,1555,1464,0.9557467732022127,0.8998156115550092
apache/spark,56732,19,17,1.1875,1.0625
apache/spark,56731,57,50,1.163265306122449,1.0204081632653061
apache/spark,56730,131,131,2.911111111111111,2.911111111111111
apache/spark,56729,77,60,1.6382978723404256,1.2765957446808511
apache/spark,56728,53,44,1.4722222222222223,1.2222222222222223
apache/spark,56725,41,41,0.9761904761904762,0.9761904761904762
apache/spark,56724,11,11,1.0,1.0
apache/spark,56723,7,5,2.3333333333333335,1.6666666666666667
apache/spark,56722,32,27,1.4545454545454546,1.2272727272727273
apache/spark,56721,42,35,1.4,1.1666666666666667
apache/spark,56720,12,12,0.75,0.75
apache/spark,56718,116,99,1.3333333333333333,1.1379310344827587
apache/spark,56717,18,18,0.9473684210526315,0.9473684210526315
apache/spark,56716,274,240,1.2685185185185186,1.1111111111111112
apache/spark,56715,11,9,1.5714285714285714,1.2857142857142858
apache/spark,56714,197,174,1.2389937106918238,1.0943396226415094
apache/spark,56713,3,2,1.5,1.0
apache/spark,56712,1711,1577,1.0905035054174634,1.0050987890376035
apache/spark,56711,50,45,1.2195121951219512,1.0975609756097562
apache/spark,56710,244,238,0.9070631970260223,0.8847583643122676
apache/spark,56709,490,402,1.4583333333333333,1.1964285714285714
apache/spark,56708,572,566,0.9533333333333334,0.9433333333333334
apache/spark,56707,171,156,1.0961538461538463,1.0
apache/spark,56706,171,156,1.0961538461538463,1.0
apache/spark,56704,4,4,1.0,1.0
apache/spark,56703,1135,1013,1.2853907134767837,1.1472253680634201
apache/spark,56702,2668,2204,1.4191489361702128,1.172340425531915
apache/spark,56701,70,53,1.627906976744186,1.2325581395348837
apache/spark,56700,269,228,1.3865979381443299,1.175257731958763
apache/spark,56699,1,1,1.0,1.0
apache/spark,56698,77,70,1.1159420289855073,1.0144927536231885
apache/spark,56697,69,63,1.0298507462686568,0.9402985074626866
apache/spark,56696,1,1,1.0,1.0
apache/spark,56695,0,0,0.0,0.0
apache/spark,56694,113,89,1.661764705882353,1.3088235294117647
apache/spark,56692,89,75,1.328358208955224,1.1194029850746268
apache/spark,56691,12,10,1.2,1.0
apache/spark,56690,620,620,0.7898089171974523,0.7898089171974523
apache/spark,56689,1,1,1.0,1.0
apache/spark,56688,364,325,1.2013201320132014,1.0726072607260726
apache/spark,56686,947,838,1.2094508301404854,1.070242656449553
apache/spark,56684,318,283,1.164835164835165,1.0366300366300367
apache/spark,56683,62,54,1.2916666666666667,1.125
apache/spark,56682,56,49,1.2727272727272727,1.1136363636363635
apache/spark,56681,152,131,1.3217391304347825,1.1391304347826088
apache/spark,56680,26,26,1.04,1.04
apache/spark,56679,50,46,1.1111111111111112,1.0222222222222221
apache/spark,56678,0,0,0.0,0.0
apache/spark,56677,1517,1423,0.9577020202020202,0.8983585858585859
