repo,pr_id,file_count,total_additions,total_deletions,commit_message_length,pr_description_length,reviewer_count,comment_count,has_ai_reviewer,label_count,pr_length,modified_function_count,ast_node_count,cfg_node_count,ast_density,cfg_density,merged
langchain-ai/langchain,38546,2,50,1,745,1611,0,0,False,7,1673,3,126,126,2.52,2.52,False
langchain-ai/langchain,38545,1,6,1,81,533,0,0,False,6,614,0,6,6,1.0,1.0,False
langchain-ai/langchain,38543,8,122,7,4899,1648,0,0,False,10,1747,8,244,244,2.0,2.0,False
langchain-ai/langchain,38542,6,88,5,3619,1425,0,0,False,9,1498,8,205,205,2.3295454545454546,2.3295454545454546,False
langchain-ai/langchain,38541,5,50,4,2549,1106,0,0,False,9,1186,8,175,175,3.5,3.5,False
langchain-ai/langchain,38539,3,48,2,1640,807,0,0,False,8,881,8,173,173,3.6041666666666665,3.6041666666666665,False
langchain-ai/langchain,38538,2,47,1,857,974,0,0,False,6,1059,8,172,172,3.6595744680851054,3.6595744680851054,False
langchain-ai/langchain,38537,1,93,4,133,88,0,0,False,4,178,4,290,290,3.118279569892473,3.118279569892473,True
langchain-ai/langchain,38535,2,1,5,582,829,0,0,False,6,874,0,1,1,1.0,1.0,False
langchain-ai/langchain,38533,3,39,4,174,888,0,0,False,6,961,2,34,34,0.8717948717948718,0.8717948717948718,False
langchain-ai/langchain,38532,3,44,3,75,888,0,0,False,6,961,2,210,210,4.7727272727272725,4.7727272727272725,False
langchain-ai/langchain,38531,1,168,0,415,1895,0,0,False,5,1946,0,200,184,1.1904761904761905,1.0952380952380951,False
langchain-ai/langchain,38528,2,34,5,54,572,0,0,False,6,626,6,138,138,4.0588235294117645,4.0588235294117645,False
langchain-ai/langchain,38527,1,2,2,50,413,0,0,False,6,463,0,17,17,8.5,8.5,False
langchain-ai/langchain,38522,1,7,11,63,566,1,1,True,5,629,0,7,7,1.0,1.0,True
langchain-ai/langchain,38520,2,95,0,107,816,0,0,False,6,833,2,82,82,0.8631578947368421,0.8631578947368421,False
langchain-ai/langchain,38519,2,95,2,65,816,0,0,False,7,881,2,82,82,0.8631578947368421,0.8631578947368421,False
langchain-ai/langchain,38518,2,85,1,50,737,1,1,True,5,787,2,313,313,3.6823529411764704,3.6823529411764704,True
langchain-ai/langchain,38517,3,40,0,69,580,0,0,False,6,649,3,114,114,2.85,2.85,False
langchain-ai/langchain,38516,2,97,26,356,199,0,0,False,7,291,8,84,84,0.865979381443299,0.865979381443299,False
langchain-ai/langchain,38515,3,43,2,69,475,0,0,False,5,544,6,99,99,2.302325581395349,2.302325581395349,False
langchain-ai/langchain,38514,4,31,2,44,885,0,0,False,6,938,2,138,138,4.451612903225806,4.451612903225806,False
langchain-ai/langchain,38513,2,23,5,54,531,0,0,False,6,585,3,98,98,4.260869565217392,4.260869565217392,False
langchain-ai/langchain,38512,2,21,1,220,311,0,0,False,6,366,2,119,119,5.666666666666667,5.666666666666667,False
langchain-ai/langchain,38511,2,5,3,252,500,0,0,False,7,546,0,24,24,4.8,4.8,False
langchain-ai/langchain,38510,1,1,1,75,592,0,0,False,6,667,0,7,7,7.0,7.0,False
langchain-ai/langchain,38507,1,191,0,125,427,0,0,False,7,477,9,696,696,3.643979057591623,3.643979057591623,False
langchain-ai/langchain,38505,3,54,49,87,598,0,0,False,7,667,2,270,270,5.0,5.0,False
langchain-ai/langchain,38503,1,19,15,86,881,0,0,False,6,967,3,19,19,1.0,1.0,False
langchain-ai/langchain,38502,2,50,1,26,1186,0,0,False,6,1245,4,133,133,2.66,2.66,False
langchain-ai/langchain,38501,2,22,1,419,590,0,0,False,6,668,2,82,82,3.727272727272727,3.727272727272727,False
langchain-ai/langchain,38500,2,47,21,206,370,0,0,False,6,438,2,89,89,1.893617021276596,1.893617021276596,False
langchain-ai/langchain,38499,2,0,6,190,233,0,0,False,6,289,0,0,0,0.0,0.0,False
langchain-ai/langchain,38498,1,4,0,232,318,0,0,False,7,381,0,31,31,7.75,7.75,False
langchain-ai/langchain,38497,2,23,1,270,387,0,0,False,6,451,0,49,49,2.130434782608696,2.130434782608696,False
langchain-ai/langchain,38496,2,42,4,119,399,0,0,False,7,469,1,123,123,2.9285714285714284,2.9285714285714284,False
langchain-ai/langchain,38495,2,47,21,117,437,0,0,False,6,505,2,89,89,1.893617021276596,1.893617021276596,False
langchain-ai/langchain,38494,2,55,2,51,991,0,0,False,7,1042,5,293,293,5.327272727272727,5.327272727272727,False
langchain-ai/langchain,38490,3,3,3,25,0,1,1,True,6,28,0,7,7,2.333333333333333,2.333333333333333,True
langchain-ai/langchain,38489,2,108,1,70,529,0,0,False,7,601,7,295,295,2.7314814814814814,2.7314814814814814,False
langchain-ai/langchain,38488,2,45,4,736,1450,0,0,False,7,1526,3,56,56,1.2444444444444445,1.2444444444444445,False
langchain-ai/langchain,38487,6,290,4,442,916,0,0,False,9,1000,21,907,907,3.127586206896552,3.127586206896552,False
langchain-ai/langchain,38483,4,221,1,294,1003,0,0,False,8,1082,16,832,832,3.764705882352941,3.764705882352941,False
langchain-ai/langchain,38481,2,114,0,151,1093,0,0,False,6,1180,7,488,488,4.280701754385965,4.280701754385965,False
langchain-ai/langchain,38480,3,47,3,52,888,2,1,True,4,940,4,135,135,2.872340425531915,2.872340425531915,True
langchain-ai/langchain,38479,1,4,4,505,5602,0,0,False,5,5682,0,4,4,1.0,1.0,True
langchain-ai/langchain,38478,1,4,4,507,3952,0,0,False,5,4034,0,4,4,1.0,1.0,True
langchain-ai/langchain,38477,1,4,4,516,9805,0,0,False,5,9876,0,4,4,1.0,1.0,True
langchain-ai/langchain,38476,1,4,4,502,3952,0,0,False,5,4029,0,4,4,1.0,1.0,True
langchain-ai/langchain,38475,1,4,4,478,9445,0,0,False,5,9511,0,4,4,1.0,1.0,True
langchain-ai/langchain,38474,1,3,3,501,5602,0,0,False,5,5678,0,3,3,1.0,1.0,True
langchain-ai/langchain,38473,3,3,3,25,0,1,1,True,6,28,0,7,7,2.333333333333333,2.333333333333333,True
langchain-ai/langchain,38472,3,5,2,267,841,0,0,False,7,903,0,14,14,2.8,2.8,False
langchain-ai/langchain,38470,2,33,1,44,792,0,0,False,6,848,4,102,102,3.090909090909091,3.090909090909091,False
langchain-ai/langchain,38466,2,81,0,290,1067,0,0,False,7,1132,4,98,98,1.2098765432098766,1.2098765432098766,False
langchain-ai/langchain,38464,2,2,0,71,1480,1,1,True,6,1551,0,17,17,8.5,8.5,False
langchain-ai/langchain,38463,6,328,138,1297,859,0,0,False,6,926,19,1313,1313,4.003048780487805,4.003048780487805,False
langchain-ai/langchain,38462,4,100,138,616,1071,0,0,False,6,1154,7,274,274,2.74,2.74,False
langchain-ai/langchain,38460,2,70,1,536,1254,0,0,False,7,1333,3,308,308,4.4,4.4,False
langchain-ai/langchain,38459,4,67,9,35,2116,0,0,False,6,2193,5,343,343,5.119402985074627,5.119402985074627,False
langchain-ai/langchain,38458,4,67,9,35,454,0,0,False,5,498,5,343,343,5.119402985074627,5.119402985074627,False
langchain-ai/langchain,38454,2,7,0,221,770,0,0,False,6,818,1,48,48,6.857142857142857,6.857142857142857,False
langchain-ai/langchain,38450,3,22,13,2348,1546,0,0,False,7,1625,0,22,22,1.0,1.0,False
langchain-ai/langchain,38449,1,10,3,958,926,0,0,False,6,1003,0,10,10,1.0,1.0,False
langchain-ai/langchain,38448,1,8,9,863,926,0,0,False,6,1004,0,13,13,1.625,1.625,False
langchain-ai/langchain,38447,1,2,0,339,596,0,0,False,6,651,0,2,2,1.0,1.0,False
langchain-ai/langchain,38446,1,8,4,796,1115,0,0,False,7,1192,0,8,8,1.0,1.0,False
langchain-ai/langchain,38445,1,12,1,747,977,0,0,False,6,1050,0,12,12,1.0,1.0,False
langchain-ai/langchain,38444,2,0,6,293,909,0,0,False,6,972,0,0,0,0.0,0.0,False
langchain-ai/langchain,38443,2,3,1,59,447,1,1,True,6,506,0,12,12,4.0,4.0,False
langchain-ai/langchain,38442,3,235,1,687,986,1,1,True,5,1044,7,671,671,2.8553191489361702,2.8553191489361702,True
langchain-ai/langchain,38441,2,46,3,772,1104,1,0,True,6,1168,4,222,222,4.826086956521739,4.826086956521739,False
langchain-ai/langchain,38438,4,65,27,51,990,1,1,True,5,1050,4,156,156,2.4,2.4,False
langchain-ai/langchain,38436,2,28,1,116,511,0,0,False,6,578,5,88,88,3.142857142857143,3.142857142857143,False
langchain-ai/langchain,38435,2,36,3,114,0,0,0,False,6,68,1,132,132,3.6666666666666665,3.6666666666666665,False
langchain-ai/langchain,38434,2,28,1,112,0,0,0,False,6,66,5,88,88,3.142857142857143,3.142857142857143,False
langchain-ai/langchain,38433,1,5,0,298,472,0,0,False,6,534,0,5,5,1.0,1.0,False
langchain-ai/langchain,38432,2,58,26,267,618,0,0,False,6,686,3,204,204,3.5172413793103448,3.5172413793103448,False
langchain-ai/langchain,38431,2,36,3,245,233,0,0,False,7,303,1,111,111,3.083333333333333,3.083333333333333,False
langchain-ai/langchain,38430,6,51,9,555,318,0,0,False,7,382,2,215,215,4.215686274509804,4.215686274509804,False
langchain-ai/langchain,38429,2,58,26,266,423,0,0,False,6,491,3,204,204,3.5172413793103448,3.5172413793103448,False
langchain-ai/langchain,38428,2,45,26,265,422,0,0,False,6,490,4,206,206,4.5777777777777775,4.5777777777777775,False
langchain-ai/langchain,38427,6,113,14,357,876,0,0,False,7,955,7,402,402,3.557522123893805,3.557522123893805,False
langchain-ai/langchain,38423,2,38,4,264,545,0,0,False,6,612,1,142,142,3.736842105263158,3.736842105263158,False
langchain-ai/langchain,38422,2,45,26,265,437,0,0,False,6,505,4,206,206,4.5777777777777775,4.5777777777777775,False
langchain-ai/langchain,38421,2,60,9,318,468,0,0,False,6,535,6,225,225,3.75,3.75,False
langchain-ai/langchain,38420,2,24,1,296,427,0,0,False,6,493,0,63,63,2.625,2.625,False
langchain-ai/langchain,38417,4,60,2,290,721,0,0,False,7,800,3,251,251,4.183333333333334,4.183333333333334,False
langchain-ai/langchain,38416,1,5,0,298,284,0,0,False,6,346,0,5,5,1.0,1.0,False
langchain-ai/langchain,38415,2,58,26,267,633,0,0,False,6,701,3,204,204,3.5172413793103448,3.5172413793103448,False
langchain-ai/langchain,38413,2,0,6,261,327,0,0,False,6,383,0,0,0,0.0,0.0,False
langchain-ai/langchain,38412,2,58,26,257,473,0,0,False,6,525,3,204,204,3.5172413793103448,3.5172413793103448,False
langchain-ai/langchain,38411,2,26,1,229,409,0,0,False,6,472,5,89,89,3.423076923076923,3.423076923076923,False
langchain-ai/langchain,38410,2,37,1,245,343,0,0,False,6,405,3,196,196,5.297297297297297,5.297297297297297,False
langchain-ai/langchain,38409,2,23,1,343,438,0,0,False,6,504,0,55,55,2.391304347826087,2.391304347826087,False
langchain-ai/langchain,38408,2,58,26,257,476,0,0,False,6,528,3,204,204,3.5172413793103448,3.5172413793103448,False
langchain-ai/langchain,38407,6,61,33,561,440,0,0,False,8,515,3,216,216,3.540983606557377,3.540983606557377,False
langchain-ai/langchain,38406,2,38,4,267,565,0,0,False,6,633,2,89,89,2.3421052631578947,2.3421052631578947,False
langchain-ai/langchain,38405,1,7,7,406,545,0,0,False,6,626,0,38,38,5.428571428571429,5.428571428571429,False
langchain-ai/langchain,38403,2,10,1,104,346,0,0,False,6,401,1,56,56,5.6,5.6,False
langchain-ai/langchain,38402,2,49,4,94,1393,0,0,False,7,1440,1,132,132,2.693877551020408,2.693877551020408,False
langchain-ai/langchain,38401,2,2,0,211,253,0,0,False,6,315,0,17,17,8.5,8.5,False
langchain-ai/langchain,38400,1,1,0,125,331,0,0,False,6,393,0,7,7,7.0,7.0,False
langchain-ai/langchain,38399,2,71,2,248,885,0,0,False,7,958,2,181,181,2.5492957746478875,2.5492957746478875,False
langchain-ai/langchain,38397,2,57,1,80,1341,0,0,False,6,1420,3,101,101,1.7719298245614037,1.7719298245614037,False
langchain-ai/langchain,38395,2,15,1,58,733,0,0,False,5,791,0,43,43,2.8666666666666667,2.8666666666666667,False
langchain-ai/langchain,38394,1,2,0,257,656,0,0,False,6,701,0,2,2,1.0,1.0,False
langchain-ai/langchain,38392,3,87,2,889,2225,0,0,False,6,2288,5,236,236,2.71264367816092,2.71264367816092,False
langchain-ai/langchain,38389,2,46,1,50,1193,0,0,False,6,1243,0,113,113,2.4565217391304346,2.4565217391304346,False
langchain-ai/langchain,38387,2,77,10,323,1078,0,0,False,7,1138,3,69,69,0.8961038961038961,0.8961038961038961,False
langchain-ai/langchain,38385,2,85,0,359,1099,0,0,False,7,1163,3,134,134,1.576470588235294,1.576470588235294,False
langchain-ai/langchain,38383,2,53,2,48,504,1,1,True,5,550,5,148,148,2.792452830188679,2.792452830188679,True
langchain-ai/langchain,38382,4,77,3,545,1494,1,1,True,7,1571,3,383,383,4.974025974025974,4.974025974025974,False
langchain-ai/langchain,38381,3,3,3,26,0,1,1,True,6,29,0,7,7,2.333333333333333,2.333333333333333,True
langchain-ai/langchain,38379,1,4,2,54,248,1,1,True,5,302,0,4,4,1.0,1.0,True
langchain-ai/langchain,38378,2,94,4,490,1033,0,0,False,6,1109,5,327,327,3.478723404255319,3.478723404255319,False
langchain-ai/langchain,38377,3,5,5,26,0,1,1,True,5,29,0,9,9,1.8,1.8,True
langchain-ai/langchain,38376,1,0,0,38,0,1,1,True,5,41,0,0,0,0.0,0.0,True
langchain-ai/langchain,38375,3,3,3,22,0,1,1,True,6,25,0,7,7,2.333333333333333,2.333333333333333,True
langchain-ai/langchain,38373,3,3,3,25,0,1,1,True,6,28,0,7,7,2.333333333333333,2.333333333333333,True
langchain-ai/langchain,38372,7,223,9,286,1684,2,1,True,5,1741,7,598,598,2.681614349775785,2.681614349775785,True
langchain-ai/langchain,38371,2,39,1,51,1144,0,0,False,6,1195,0,65,65,1.6666666666666667,1.6666666666666667,False
langchain-ai/langchain,38369,1,57,3,930,898,0,0,False,7,965,0,56,56,0.9824561403508772,0.9824561403508772,False
langchain-ai/langchain,38368,4,81,10,68,379,0,0,False,6,447,6,204,204,2.5185185185185186,2.5185185185185186,False
langchain-ai/langchain,38367,6,11,11,38,0,2,1,True,4,41,0,11,11,1.0,1.0,True
langchain-ai/langchain,38365,1,5,0,40,590,1,1,True,5,630,1,39,39,7.8,7.8,True
langchain-ai/langchain,38364,2,61,10,47,876,0,0,False,6,930,6,252,252,4.131147540983607,4.131147540983607,False
langchain-ai/langchain,38360,2,71,21,292,353,0,0,False,6,422,1,262,262,3.6901408450704234,3.6901408450704234,False
langchain-ai/langchain,38359,2,23,9,292,181,0,0,False,6,249,0,231,231,10.043478260869565,10.043478260869565,False
langchain-ai/langchain,38358,2,52,2,54,520,0,0,False,6,574,4,86,86,1.6538461538461535,1.6538461538461535,False
langchain-ai/langchain,38357,1,54,21,146,447,0,0,False,6,516,1,49,49,0.9074074074074074,0.9074074074074074,False
langchain-ai/langchain,38356,1,6,9,147,288,0,0,False,6,358,0,13,13,2.1666666666666665,2.1666666666666665,False
langchain-ai/langchain,38355,2,54,9,54,819,1,1,True,6,882,5,57,57,1.0555555555555556,1.0555555555555556,False
langchain-ai/langchain,38346,7,111,44,98,1702,1,1,True,12,1816,3,162,162,1.4594594594594594,1.4594594594594594,False
langchain-ai/langchain,38344,7,516,0,42,551,0,0,False,8,593,23,1712,1712,3.317829457364341,3.317829457364341,False
langchain-ai/langchain,38342,3,558,0,54,812,0,0,False,5,866,26,1924,1924,3.4480286738351253,3.4480286738351253,False
langchain-ai/langchain,38341,1,37,37,49,169,0,0,False,7,218,0,37,37,1.0,1.0,True
langchain-ai/langchain,38340,1,3,7,83,86,0,0,False,5,156,0,3,3,1.0,1.0,False
langchain-ai/langchain,38339,2,8,1,44,665,2,2,True,5,707,0,27,27,3.375,3.375,True
langchain-ai/langchain,38338,1,3,1,50,414,1,1,True,5,464,0,18,18,6.0,6.0,True
langchain-ai/langchain,38336,3,36,0,97,194,1,1,True,5,245,2,146,146,4.055555555555555,4.055555555555555,True
langchain-ai/langchain,38333,5,6,8,730,770,0,0,False,8,832,0,21,21,3.5,3.5,False
langchain-ai/langchain,38332,3,6,2,335,716,0,0,False,7,782,0,21,21,3.5,3.5,False
langchain-ai/langchain,38331,1,55,33,49,169,1,0,False,7,218,0,55,55,1.0,1.0,True
langchain-ai/langchain,38330,1,2,0,51,498,0,0,False,7,549,0,2,2,1.0,1.0,False
langchain-ai/langchain,38328,1,15,0,74,592,1,1,True,6,662,1,75,75,5.0,5.0,False
langchain-ai/langchain,38327,1,3,3,513,15476,0,0,False,5,15527,0,3,3,1.0,1.0,True
langchain-ai/langchain,38326,1,3,3,563,10784,0,0,False,5,10840,0,3,3,1.0,1.0,True
langchain-ai/langchain,38325,1,10,9,495,14154,0,0,False,5,14224,0,10,10,1.0,1.0,True
langchain-ai/langchain,38324,1,9,9,528,15476,0,0,False,5,15541,0,9,9,1.0,1.0,True
langchain-ai/langchain,38323,1,4,4,524,15476,0,0,False,5,15538,0,4,4,1.0,1.0,True
langchain-ai/langchain,38322,1,4,4,488,13356,0,0,False,5,13432,0,4,4,1.0,1.0,True
langchain-ai/langchain,38321,1,4,4,495,12443,0,0,False,5,12511,0,4,4,1.0,1.0,True
langchain-ai/langchain,38320,1,78,9,494,14154,0,0,False,5,14223,0,77,77,0.9871794871794872,0.9871794871794872,True
langchain-ai/langchain,38319,1,72,3,481,14154,0,0,False,5,14210,0,71,71,0.9861111111111112,0.9861111111111112,True
langchain-ai/langchain,38318,1,9,9,527,15476,0,0,False,5,15540,0,9,9,1.0,1.0,True
langchain-ai/langchain,38317,1,4,4,568,10784,0,0,False,5,10845,0,4,4,1.0,1.0,True
langchain-ai/langchain,38316,1,77,8,489,14431,0,0,False,5,14495,0,76,76,0.987012987012987,0.987012987012987,True
langchain-ai/langchain,38315,1,8,8,521,15476,0,0,False,5,15535,0,8,8,1.0,1.0,True
langchain-ai/langchain,38314,1,4,4,527,15476,0,0,False,5,15541,0,4,4,1.0,1.0,True
langchain-ai/langchain,38313,1,4,4,498,12443,0,0,False,5,12514,0,4,4,1.0,1.0,True
langchain-ai/langchain,38312,1,77,8,490,14154,0,0,False,5,14219,0,76,76,0.987012987012987,0.987012987012987,True
langchain-ai/langchain,38311,1,9,9,526,9733,0,0,False,5,9795,0,9,9,1.0,1.0,True
langchain-ai/langchain,38310,1,8,8,522,15753,0,0,False,5,15813,0,8,8,1.0,1.0,True
langchain-ai/langchain,38309,1,10,9,491,14154,0,0,False,5,14220,0,10,10,1.0,1.0,True
langchain-ai/langchain,38308,1,5,5,478,12720,0,0,False,5,12793,0,5,5,1.0,1.0,True
langchain-ai/langchain,38307,1,4,4,523,15476,0,0,False,5,15537,0,4,4,1.0,1.0,True
langchain-ai/langchain,38306,1,5,5,530,15753,0,0,False,5,15820,0,5,5,1.0,1.0,True
langchain-ai/langchain,38305,1,4,4,526,6267,0,0,False,5,6329,0,4,4,1.0,1.0,True
langchain-ai/langchain,38304,1,77,8,495,14154,0,0,False,5,14224,0,76,76,0.987012987012987,0.987012987012987,True
langchain-ai/langchain,38303,1,73,4,491,14154,0,0,False,5,14220,0,72,72,0.9863013698630136,0.9863013698630136,True
langchain-ai/langchain,38302,1,8,8,527,15753,0,0,False,5,15818,0,8,8,1.0,1.0,True
langchain-ai/langchain,38301,1,73,4,491,14154,0,0,False,5,14220,0,72,72,0.9863013698630136,0.9863013698630136,True
langchain-ai/langchain,38300,1,8,8,523,15476,0,0,False,5,15537,0,8,8,1.0,1.0,True
langchain-ai/langchain,38299,1,4,4,526,6267,0,0,False,5,6329,0,4,4,1.0,1.0,True
langchain-ai/langchain,38298,1,77,8,491,14154,0,0,False,5,14220,0,76,76,0.987012987012987,0.987012987012987,True
langchain-ai/langchain,38297,1,77,8,492,14154,0,0,False,5,14221,0,76,76,0.987012987012987,0.987012987012987,True
langchain-ai/langchain,38296,1,4,4,573,10784,0,0,False,5,10850,0,4,4,1.0,1.0,True
langchain-ai/langchain,38295,1,8,8,524,15476,0,0,False,5,15538,0,8,8,1.0,1.0,True
langchain-ai/langchain,38294,1,5,5,525,15476,0,0,False,5,15538,0,5,5,1.0,1.0,True
langchain-ai/langchain,38293,1,6,5,492,14431,0,0,False,5,14498,0,6,6,1.0,1.0,True
langchain-ai/langchain,38292,1,77,8,496,14431,0,0,False,5,14502,0,76,76,0.987012987012987,0.987012987012987,True
langchain-ai/langchain,38291,1,8,8,528,15476,0,0,False,5,15542,0,8,8,1.0,1.0,True
langchain-ai/langchain,38290,1,8,8,528,15476,0,0,False,5,15542,0,8,8,1.0,1.0,True
langchain-ai/langchain,38289,1,77,8,496,14154,0,0,False,5,14225,0,76,76,0.987012987012987,0.987012987012987,True
langchain-ai/langchain,38288,1,8,8,524,15476,0,0,False,5,15538,0,8,8,1.0,1.0,True
langchain-ai/langchain,38287,1,77,8,492,14431,0,0,False,5,14498,0,76,76,0.987012987012987,0.987012987012987,True
langchain-ai/langchain,38286,1,4,4,504,7016,0,0,False,5,7086,0,4,4,1.0,1.0,True
langchain-ai/langchain,38285,1,4,4,522,15476,0,0,False,5,15535,0,4,4,1.0,1.0,True
langchain-ai/langchain,38284,1,5,4,486,14154,0,0,False,5,14215,0,5,5,1.0,1.0,True
langchain-ai/langchain,38283,1,4,4,492,10802,0,0,False,5,10867,0,4,4,1.0,1.0,True
langchain-ai/langchain,38282,1,4,4,519,15753,0,0,False,5,15809,0,4,4,1.0,1.0,True
langchain-ai/langchain,38281,1,3,3,489,14154,0,0,False,5,14218,0,3,3,1.0,1.0,True
langchain-ai/langchain,38280,1,3,3,522,15476,0,0,False,5,15535,0,3,3,1.0,1.0,True
langchain-ai/langchain,38279,1,3,3,485,13356,0,0,False,5,13429,0,3,3,1.0,1.0,True
langchain-ai/langchain,38278,2,26,1,643,646,0,0,False,6,689,2,110,110,4.230769230769231,4.230769230769231,False
langchain-ai/langchain,38277,2,24,8,87,544,0,0,False,6,639,0,24,24,1.0,1.0,False
langchain-ai/langchain,38275,2,1,6,578,426,0,0,False,6,540,0,0,0,0.0,0.0,False
langchain-ai/langchain,38274,2,122,52,49,169,1,0,False,8,218,0,122,122,1.0,1.0,True
langchain-ai/langchain,38273,2,1,6,578,440,0,0,False,7,554,0,0,0,0.0,0.0,False
langchain-ai/langchain,38272,6,97,23,1885,420,0,0,False,6,488,7,338,338,3.484536082474227,3.484536082474227,False
langchain-ai/langchain,38271,6,44,6,1398,462,0,0,False,6,526,3,218,218,4.954545454545454,4.954545454545454,False
langchain-ai/langchain,38270,4,17,6,885,407,0,0,False,6,478,2,107,107,6.294117647058823,6.294117647058823,False
facebook/react,36921,12,735,449,349,1154,1,1,False,1,1202,14,989,854,1.323962516733601,1.143239625167336,False
facebook/react,36920,1,11,8,115,1894,2,2,True,1,1968,0,9,9,0.8181818181818182,0.8181818181818182,False
facebook/react,36918,1,1,0,72,2125,1,1,False,1,2198,0,1,1,1.0,1.0,False
facebook/react,36917,14,807,113,202,246,2,1,False,2,304,7,1226,1014,1.454329774614472,1.202846975088968,False
facebook/react,36916,1,15,8,1528,1426,1,0,False,2,1507,0,29,22,1.9333333333333331,1.4666666666666666,True
facebook/react,36915,1,53,0,1103,163,0,0,False,2,227,2,75,61,1.4150943396226414,1.150943396226415,False
facebook/react,36914,2,16,1,349,628,0,0,False,1,659,0,21,18,1.3125,1.125,False
facebook/react,36913,2,83,105,886,2020,1,0,False,1,2074,1,101,89,1.216867469879518,1.072289156626506,True
facebook/react,36912,2,47,16,860,1633,0,0,False,1,1703,0,55,51,1.1702127659574468,1.0851063829787233,False
facebook/react,36911,3,241,1,1318,1263,1,0,False,2,1317,12,334,266,1.3858921161825726,1.103734439834025,True
facebook/react,36910,1,3,3,569,4746,0,0,False,3,4842,0,3,3,1.0,1.0,False
facebook/react,36909,2,539,261,599,13939,0,0,False,3,14032,0,500,494,0.927643784786642,0.9165120593692022,False
facebook/react,36908,1,60,39,67,579,2,0,False,2,628,1,90,73,1.5,1.2166666666666666,True
facebook/react,36906,1,17,0,119,18228,0,0,False,1,18287,0,35,26,2.0588235294117645,1.5294117647058822,False
facebook/react,36905,4,127,2,328,1833,0,0,False,1,1908,6,162,138,1.2755905511811023,1.0866141732283463,False
facebook/react,36903,2,21,0,1697,812,2,0,False,2,867,0,27,24,1.2857142857142858,1.1428571428571428,True
facebook/react,36901,3,85,11,873,1543,1,1,False,1,1607,1,151,118,1.776470588235294,1.388235294117647,True
facebook/react,36900,2,76,14,1406,485,1,0,False,2,545,2,104,86,1.368421052631579,1.131578947368421,True
facebook/react,36899,2,104,87,1996,249,0,0,False,2,314,4,175,137,1.6826923076923077,1.3173076923076923,False
facebook/react,36898,1,110,0,350,205,2,0,False,2,258,0,60,58,0.5454545454545454,0.5272727272727272,True
facebook/react,36897,5,201,354,1790,4642,0,0,False,1,4707,2,290,231,1.4427860696517414,1.1492537313432836,False
facebook/react,36894,1,11,0,54,1748,0,0,False,0,1802,0,12,10,1.0909090909090908,0.9090909090909092,False
facebook/react,36893,15,146,146,263,270,1,0,False,0,312,0,146,146,1.0,1.0,False
facebook/react,36892,5,110,2,51,5857,0,0,False,1,5908,2,145,122,1.318181818181818,1.1090909090909091,False
facebook/react,36891,6,216,1,1061,4066,1,1,False,1,4136,3,327,261,1.5138888888888888,1.2083333333333333,False
facebook/react,36889,1,7,6,1152,2252,1,1,False,1,2311,0,6,6,0.8571428571428571,0.8571428571428571,True
facebook/react,36888,1,0,0,34,152,0,0,False,0,186,0,0,0,0.0,0.0,False
facebook/react,36887,1,48,7,213,1897,0,0,False,1,1967,2,59,52,1.2291666666666667,1.0833333333333333,False
facebook/react,36886,6,367,47,2797,983,0,0,False,1,1035,7,607,475,1.6539509536784742,1.2942779291553133,False
facebook/react,36885,7,174,17,39,628,0,0,False,1,678,8,267,211,1.5344827586206895,1.2126436781609196,False
facebook/react,36884,3,145,37,659,858,0,0,False,1,926,4,272,207,1.8758620689655168,1.4275862068965517,False
facebook/react,36883,2,122,1,578,972,0,0,False,1,1037,7,181,146,1.4836065573770492,1.1967213114754098,False
facebook/react,36882,3,426,105,75,1009,0,0,False,1,1079,12,503,451,1.1807511737089202,1.0586854460093895,False
facebook/react,36881,1,6,1,60,1179,1,0,False,2,1239,0,6,6,1.0,1.0,True
facebook/react,36879,7,663,1,458,3103,0,0,False,1,3154,0,914,767,1.378582202111614,1.156862745098039,False
facebook/react,36874,3,102,34,43,194,3,1,False,1,261,2,160,126,1.568627450980392,1.2352941176470589,True
facebook/react,36873,2,39,1,878,1346,2,1,False,2,1417,0,60,49,1.5384615384615383,1.2564102564102564,True
facebook/react,36871,3,25,25,31,202,2,1,False,1,262,2,51,38,2.04,1.52,True
facebook/react,36870,7,206,14,1095,1278,1,1,False,1,1338,2,287,234,1.3932038834951457,1.135922330097087,False
facebook/react,36867,2,55,3,635,1486,1,1,False,1,1528,3,95,72,1.7272727272727273,1.309090909090909,False
facebook/react,36866,3,35,0,313,852,0,0,False,1,906,3,45,39,1.2857142857142858,1.1142857142857143,False
facebook/react,36865,1,22,2,958,1141,2,0,False,1,1200,0,38,29,1.7272727272727273,1.318181818181818,False
facebook/react,36864,7,93,119,33,1696,0,0,False,1,1737,2,131,106,1.4086021505376345,1.1397849462365592,False
facebook/react,36863,3,1,12,36,621,0,0,False,1,657,0,5,4,5.0,4.0,False
facebook/react,36862,1,1,3,42,712,1,1,False,1,757,1,3,2,3.0,2.0,True
facebook/react,36861,1,21,5,40,858,0,0,False,1,898,1,33,26,1.5714285714285714,1.238095238095238,False
facebook/react,36860,1,4,1,32,680,1,1,False,1,722,0,6,5,1.5,1.25,True
facebook/react,36859,1,10,1,65,720,3,0,False,1,784,0,12,11,1.2,1.1,True
facebook/react,36857,5,438,116,937,2041,1,1,False,1,2095,3,665,538,1.5182648401826484,1.2283105022831051,False
